"year","age","age_cat","race","pop","pop_std","unit_w","opioid_rate","drug_rate","nonopioid_rate","opium_rate","heroin_rate","natural_rate","methadone_rate","synth_rate","other_op_rate","unspec_op_rate","nonh_nonm_rate","opioid_var","drug_var","nonopioid_var","opium_var","heroin_var","natural_var","methadone_var","synth_var","other_op_var","unspec_op_var","nonh_nonm_var"
1984,70,"70-74","total",7412203,8725574,0.0317716865874721,0.377755439239859,4.61401286500113,4.23625742576127,0,0.0134912656871378,0,0.107930125497103,0,0.0674563284356891,0.188877719619929,0.256334048055619,0.00509639899554638,0.0622488734456023,0.0571524744500559,0,0.000182014249840942,0,0.00145611399872754,0,0.000910071249204711,0.00254819949777319,0.0034582707469779
1984,75,"75-79","total",5374013,7414559,0.0269979997570727,0.297729089974289,5.32190748329042,5.02417839331613,0,0.0186080681233931,0,0.148864544987145,0,0.0186080681233931,0.111648408740358,0.130256476863752,0.0055401631885574,0.0990304169954636,0.0934902538069061,0,0.000346260199284837,0,0.0027700815942787,0,0.000346260199284837,0.00207756119570902,0.00242382139499386
1984,80,"80-84","total",3282264,4900234,0.0178428031042169,0.457001630581818,8.98769873477575,8.53069710419394,0,0,0,0.304667753721212,0,0.0304667753721212,0.121867101488485,0.152333876860606,0.0139233660236294,0.273826198464711,0.259902832441081,0,0,0,0.00928224401575291,0,0.000928224401575291,0.00371289760630116,0.00464112200787645
1984,85,"85+","total",2594641,4259173,0.0155085624943211,0.346868796107053,11.0227195207352,10.6758507246282,0,0.0385409773452281,0,0.231245864071369,0,0,0.0770819546904562,0.0770819546904562,0.0133686624125285,0.42482638333146,0.411457720918932,0,0.00148540693472539,0,0.00891244160835232,0,0,0.00297081386945077,0.00297081386945077
1984,0,"0-4","white",14387972,18986520,0.0691339919673788,0.0556019986694442,0.278009993347221,0.222407994677777,0,0,0,0.0486517488357637,0,0.00695024983368052,0,0.00695024983368052,0.000386447782004609,0.00193223891002304,0.00154579112801844,0,0,0,0.000338141809254033,0,4.83059727505761e-05,0,4.83059727505761e-05
1984,0,"0-4","black",2644634,18986520,0.0691339919673788,0.0378124156310476,0.378124156310476,0.340311740679429,0,0.0378124156310476,0,0,0,0,0,0,0.00142977877585509,0.0142977877585509,0.0128680089826959,0,0.00142977877585509,0,0,0,0,0,0
1984,5,"5-9","white",13279790,19919840,0.0725324102864281,0,0.0150604791190222,0.0150604791190222,0,0,0,0,0,0,0,0,0,0.000113409015647252,0.000113409015647252,0,0,0,0,0,0,0,0
1984,5,"5-9","black",2484617,19919840,0.0725324102864281,0,0.0402476518513719,0.0402476518513719,0,0,0,0,0,0,0,0,0,0.00161987347954924,0.00161987347954924,0,0,0,0,0,0,0,0
1984,10,"10-14","white",14210426,20056779,0.0730310345591237,0,0.119630474132162,0.119630474132162,0,0,0,0,0,0,0,0,0,0.000841850020063873,0.000841850020063873,0,0,0,0,0,0,0,0
1984,10,"10-14","black",2629494,20056779,0.0730310345591237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,15,"15-19","white",15532188,19819518,0.0721671163651538,0.180270802799966,1.25545737664262,1.07518657384266,0,0.0386294577428499,0,0.00643824295714165,0,0,0.135203102099975,0.135203102099975,0.00116062722650515,0.00808293961316088,0.00692231238665573,0,0.000248705834251104,0,4.1450972375184e-05,0,0,0.000870470419878864,0.000870470419878864
1984,15,"15-19","black",2801624,19819518,0.0721671163651538,0.0356935834358929,0.963726752769108,0.928033169333215,0,0.0356935834358929,0,0,0,0,0,0,0.00127403189849505,0.0343988612593663,0.0331248293608712,0,0.00127403189849505,0,0,0,0,0,0
1984,20,"20-24","white",18019854,18257225,0.0664784724371095,0.677031012570912,3.31301241397405,2.63598140140314,0,0.294120030051298,0,0.0110988690585395,0,0,0.371812113461075,0.371812113461075,0.0037571392785475,0.018385345486007,0.0146282062074595,0,0.00163219985051653,0,6.15924471893032e-05,0,0,0.00206334698084166,0.00206334698084166
1984,20,"20-24","black",2857450,18257225,0.0664784724371095,0.384958616948678,3.14966141139827,2.7647027944496,0,0.244973665330977,0,0,0,0,0.139984951617701,0.139984951617701,0.0134721033420945,0.110226300071682,0.0967541967295874,0,0.00857315667224193,0,0,0,0,0.00489894666985253,0.00489894666985253
1984,25,"25-29","white",18088914,17722067,0.0645298473666238,1.54238115123993,5.73832127235499,4.19594012111506,0,0.801595938816449,0,0.00552824785390654,0,0.0276412392695327,0.707615725300037,0.73525696456957,0.00852666528924802,0.0317228622589227,0.0231961969696747,0,0.00443142102846223,0,3.05615243342223e-05,0,0.000152807621671111,0.00391187511478045,0.00406468273645156
1984,25,"25-29","black",2684401,17722067,0.0645298473666238,1.63909937449733,7.59946073630579,5.96036136180846,0,0.968558721293875,0,0.0372522585113029,0,0,0.633288394692149,0.633288394692149,0.0610601536244893,0.28309707589536,0.22203692227087,0,0.0360809998690164,0,0.00138773076419294,0,0,0.02359142299128,0.02359142299128
1984,30,"30-34","white",16513080,19511370,0.0710450833987775,1.73801616657825,6.37070734230077,4.63269117572252,0,0.944705651519886,0,0.0181674163753824,0,0.0242232218338432,0.75091987684914,0.775143098682983,0.0105250877884577,0.0385797642977613,0.0280546765093036,0,0.0057209536411129,0,0.000110018339252171,0,0.000146691119002895,0.00454742468908974,0.00469411580809263
1984,30,"30-34","black",2292217,19511370,0.0710450833987775,3.57732274038627,12.3025001559625,8.72517741557627,0,2.44304967636136,0,0,0,0.130877661233644,1.00339540279127,1.13427306402492,0.156063877913229,0.53670748257964,0.380643604666411,0,0.106580209306595,0,0,0,0.00570965406999617,0.0437740145366373,0.0494836686066335
1984,35,"35-39","white",14515802,22179956,0.0807619774419333,0.957577128704291,5.05655836308597,4.09898123438168,0,0.475344042306446,0,0.0137780881827955,0,0.0206671322741933,0.447787865940855,0.468454998215049,0.00659679106055794,0.0348348535140254,0.0282380624534674,0,0.00327466606603236,0,9.49178569864452e-05,0,0.000142376785479668,0.00308483035205947,0.00322720713753914
1984,35,"35-39","black",1787767,22179956,0.0807619774419333,2.90865644124766,9.9565547411939,7.04789829994625,0,1.90181382696962,0,0,0,0.0559357007932242,0.950906913484811,1.00684261427804,0.162697736407913,0.55692686693478,0.394229130526866,0,0.106379289189789,0,0,0,0.0031288026232291,0.0531896445948947,0.0563184472181238
1984,40,"40-44","white",11776389,22479229,0.0818516946296041,0.69630852037921,4.44108970924789,3.74478118886868,0,0.297204856259419,0,0.0339662692867907,0,0.0424578366084884,0.322679558224512,0.365137394833,0.00591275067747176,0.0377118122477772,0.0317990615703054,0,0.00252373504526234,0,0.000288426862315696,0,0.000360533577894619,0.00274005519199911,0.00310058876989373
1984,40,"40-44","black",1428373,22479229,0.0818516946296041,1.82025283311852,6.79094326201909,4.97069042890057,0,0.91012641655926,0,0.0700097243507123,0,0.0700097243507123,0.770106967857836,0.840116692208548,0.127435399095231,0.475432065855284,0.347996666760053,0,0.0637176995476154,0,0.00490136150366272,0,0.00490136150366272,0.0539149765402899,0.0588163380439526
1984,45,"45-49","white",9874879,19805793,0.0721171406961133,0.577222262672788,4.13169619597364,3.55447393330085,0,0.283547778155054,0,0.0101267063626805,0,0.040506825450722,0.243040952704332,0.283547778155054,0.00584536036008936,0.0418404741564291,0.0359951137963397,0,0.0028714050891667,0,0.000102550181755954,0,0.000410200727023814,0.00246120436214289,0.0028714050891667
1984,45,"45-49","black",1222373,19805793,0.0721171406961133,1.14531325544658,4.25402066308729,3.10870740764071,0,0.572656627723289,0,0,0,0,0.572656627723289,0.572656627723289,0.0936958895072599,0.348013303884108,0.254317414376848,0,0.04684794475363,0,0,0,0,0.04684794475363,0.04684794475363
1984,50,"50-54","white",9565655,17224359,0.0627175857792397,0.439070821600821,3.9098211256835,3.47075030408268,0,0.104540671809719,0,0.0418162687238877,0,0.0627244030858315,0.229989477981382,0.292713881067214,0.00459007586621952,0.0408735327134786,0.0362834568472591,0,0.00109287520624274,0,0.000437150082497097,0,0.000655725123745646,0.00240432545373403,0.00306005057747968
1984,50,"50-54","black",1117092,17224359,0.0627175857792397,0.358072566986425,4.2073526620905,3.84928009510407,0,0.268554425239819,0,0,0,0,0.0895181417466064,0.0895181417466064,0.032053990807062,0.376634391982979,0.344580401175917,0,0.0240404931052965,0,0,0,0,0.00801349770176551,0.00801349770176551
1984,55,"55-59","white",10055704,13307234,0.0484544934229143,0.308282741814994,3.66955908805589,3.3612763462409,0,0.0397784182987089,0,0.0497230228733861,0,0.0298338137240317,0.188947486918867,0.218781300642899,0.00306574996454742,0.036492314094129,0.0334265641295816,0,0.000395580640586764,0,0.000494475800733455,0,0.000296685480440073,0.00187900804278713,0.0021756935232272
1984,55,"55-59","black",1061383,13307234,0.0484544934229143,0.471083482588283,3.39180107463564,2.92071759204736,0,0.376866786070627,0,0.0942166965176567,0,0,0,0,0.0443839295135011,0.319564292497208,0.275180362983707,0,0.0355071436108009,0,0.00887678590270022,0,0,0,0
1984,60,"60-64","white",9669350,10654272,0.0387944897151384,0.361968488057625,3.46455552855156,3.10258704049393,0,0.0413678272065858,0,0.0620517408098786,0,0.0413678272065858,0.217181092834575,0.258548920041161,0.00374346246704924,0.0358302836131855,0.0320868211461363,0,0.000427824281948484,0,0.000641736422922726,0,0.000427824281948484,0.00224607748022954,0.00267390176217803
1984,60,"60-64","black",935497,10654272,0.0387944897151384,0.320685154522142,2.45858618466975,2.13790103014761,0,0.106895051507381,0,0.106895051507381,0,0,0.106895051507381,0.106895051507381,0.0342796561102966,0.262810696845608,0.228531040735311,0,0.0114265520367655,0,0.0114265520367655,0,0,0.0114265520367655,0.0114265520367655
1984,65,"65-69","white",8272052,9409940,0.034263609991379,0.374755864687504,3.83218093890125,3.45742507421375,0,0.0362666965826617,0,0.120888988608872,0,0.0604444943044362,0.157155685191534,0.21760017949597,0.00453038574573158,0.0463268477869972,0.0417964620412656,0,0.000438424427006282,0,0.00146141475668761,0,0.000730707378343804,0.00189983918369389,0.00263054656203769
1984,65,"65-69","black",794228,9409940,0.034263609991379,0.125908429317526,2.76998544498557,2.64407701566804,0,0,0,0.125908429317526,0,0,0,0,0.0158529325732064,0.348764516610541,0.332911584037335,0,0,0,0.0158529325732064,0,0,0,0
1984,70,"70-74","white",6689967,8725574,0.0317716865874721,0.388641677903643,4.60390910747392,4.21526742957028,0,0.0149477568424478,0,0.104634297897135,0,0.074738784212239,0.194320838951821,0.26905962316406,0.00580932130014457,0.0688181138632511,0.0630087925631065,0,0.000223435434620945,0,0.00156404804234662,0,0.00111717717310473,0.00290466065007229,0.00402183782317701
1984,70,"70-74","black",612255,8725574,0.0317716865874721,0.3266612767556,4.899919151334,4.5732578745784,0,0,0,0.1633306383778,0,0,0.1633306383778,0.1633306383778,0.0533537948657994,0.800306922986991,0.746953128121192,0,0,0,0.0266768974328997,0,0,0.0266768974328997,0.0266768974328997
1984,75,"75-79","white",4868490,7414559,0.0269979997570727,0.308103744692913,5.38154540730288,5.07344166260997,0,0.0205402496461942,0,0.143781747523359,0,0.0205402496461942,0.123241497877165,0.143781747523359,0.00632852783291971,0.110538286148331,0.104209758315411,0,0.000421901855527981,0,0.00295331298869587,0,0.000421901855527981,0.00253141113316789,0.00295331298869587
1984,75,"75-79","black",433106,7414559,0.0269979997570727,0.230890359403933,5.07958790688654,4.8486975474826,0,0,0,0.230890359403933,0,0,0,0,0.0533103580656776,1.17282787744491,1.11951751937923,0,0,0,0.0533103580656776,0,0,0,0
1984,80,"80-84","white",3009162,4900234,0.0178428031042169,0.465245805975218,8.60704741054154,8.14180160456632,0,0,0,0.299086589555497,0,0.0332318432839442,0.132927373135777,0.166159216419721,0.0154609757126808,0.286028050684594,0.270567074971913,0,0,0,0.00993919867243762,0,0.00110435540804862,0.0044174216321945,0.00552177704024313
1984,80,"80-84","black",235743,4900234,0.0178428031042169,0.424190750096503,13.5741040030881,13.1499132529916,0,0,0,0.424190750096503,0,0,0,0,0.179937792467434,5.75800935895789,5.57807156649046,0,0,0,0.179937792467434,0,0,0,0
1984,85,"85+","white",2378011,4259173,0.0155085624943211,0.378467551243455,11.0176109361984,10.6391433849549,0,0.0420519501381617,0,0.25231170082897,0,0,0.0841039002763234,0.0841039002763234,0.0159152985938019,0.463312025730678,0.447396727136876,0,0.00176836651042244,0,0.0106101990625346,0,0,0.00353673302084487,0.00353673302084487
1984,85,"85+","black",190212,4259173,0.0155085624943211,0,9.98885454124871,9.98885454124871,0,0,0,0,0,0,0,0,0,5.25143237085395,5.25143237085395,0,0,0,0,0,0,0,0
1985,0,"0-4","total",17841621,18986520,0.0691339919673788,0.016814615667489,0.302663082014801,0.285848466347312,0,0.011209743778326,0,0,0,0.00560487188916299,0,0.00560487188916299,9.42437666817884e-05,0.00169638780027219,0.0016021440335904,0,6.28291777878589e-05,0,0,0,3.14145888939295e-05,0,3.14145888939295e-05
1985,5,"5-9","total",16664857,19919840,0.0725324102864281,0,0.0780084701596899,0.0780084701596899,0,0,0,0,0,0,0,0,0,0.000468101647435018,0.000468101647435018,0,0,0,0,0,0,0,0
1985,10,"10-14","total",17027433,20056779,0.0730310345591237,0.0176186275406281,0.229042158028165,0.211423530487537,0,0.00587287584687604,0,0,0,0,0.0117457516937521,0.0117457516937521,0.00010347201213846,0.00134513615779998,0.00124166414566152,0,3.44906707128199e-05,0,0,0,0,6.89813414256399e-05,6.89813414256399e-05
1985,15,"15-19","total",18727238,19819518,0.0721671163651538,0.160194471816933,1.21213817008146,1.05194369826453,0,0.0533981572723111,0,0,0,0.0106796314544622,0.0961166830901599,0.106796314544622,0.00085540896002354,0.00647259446417812,0.00561718550415458,0,0.000285136320007847,0,0,0,5.70272640015693e-05,0.000513245376014124,0.000570272640015693
1985,20,"20-24","total",21264605,18257225,0.0664784724371095,0.757126690103108,3.13666771614145,2.37954102603834,0,0.404427921421536,0,0.00470265024908763,0,0.0141079507472629,0.333888167685222,0.347996118432484,0.00356050201780427,0.0147506512166177,0.0111901491988134,0,0.00190188306541098,0,2.21149193652439e-05,0,6.63447580957318e-05,0.00157015927493232,0.00163650403302805
1985,25,"25-29","total",21671065,17722067,0.0645298473666238,1.74887574745404,5.8972643937896,4.14838864633556,0,0.941347368022753,0,0.0230722394123224,0,0.0184577915298579,0.765998348489103,0.784456140018961,0.00807009598953275,0.0272126191942556,0.0191425232047228,0,0.0043437983690361,0,0.000106465646299904,0,8.51725170399235e-05,0.00353465945715683,0.00361983197419675
1985,30,"30-34","total",20025358,19511370,0.0710450833987775,2.31706219684063,7.77514189758805,5.45807970074742,0,1.36327150805494,0,0.0149810055830213,0,0.0349556796937163,0.903854003508951,0.938809683202667,0.0115706405690257,0.0388264813921831,0.0272558408231574,0,0.00680772602444829,0,7.48101760928383e-05,0,0.000174557077549956,0.00451354729093458,0.00468810436848453
1985,35,"35-39","total",17603617,22179956,0.0807619774419333,1.88029539611092,6.40777403871034,4.52747864259942,0,1.06796233978506,0,0.00568065074353754,0,0.0284032537176877,0.778249151864642,0.80665240558233,0.0106813014399877,0.0364003263574204,0.0257190249174327,0,0.00606672105957007,0,3.22697928700536e-05,0,0.000161348964350268,0.00442096162319734,0.0045823105875476
1985,40,"40-44","total",14087397,22479229,0.0818516946296041,0.986697542491349,4.88379790815862,3.89710036566727,0,0.567883477692863,0,0.0354927173558039,0,0.0212956304134823,0.3620257170292,0.383321347442682,0.00700411539826235,0.034667851755428,0.0276637363571657,0,0.00403114555295675,0,0.000251946597059797,0,0.000151167958235878,0.00256985529000993,0.00272102324824581
1985,45,"45-49","total",11605636,19805793,0.0721171406961133,0.809951302970384,4.64429523724508,3.83434393427469,0,0.379126141815925,0,0.0086165032230892,0,0,0.422208657931371,0.422208657931371,0.00697894801258961,0.0400175848807,0.0330386368681104,0,0.00326674162291429,0,7.42441277935065e-05,0,0,0.00363796226188182,0.00363796226188182
1985,50,"50-54","total",10853668,17224359,0.0627175857792397,0.506741131200991,3.73145742066184,3.22471628946085,0,0.175056027142161,0,0.0552808506764718,0,0.0184269502254906,0.257977303156868,0.276404253382359,0.00466884680092473,0.0343796900795367,0.0297108432786119,0,0.00161287434941036,0,0.000509328741919062,0,0.000169776247306354,0.00237686746228895,0.00254664370959531
1985,55,"55-59","total",11228652,13307234,0.0484544934229143,0.382948906066374,3.55340961675542,3.17046071068905,0,0.106869462158058,0,0.0979636736448863,0,0.0356231540526859,0.142492616210744,0.17811577026343,0.0034104619687775,0.0316459145474935,0.028235452578716,0,0.000951756828496045,0,0.000872443759454708,0,0.000317252276165349,0.00126900910466139,0.00158626138082674
1985,60,"60-64","total",10906469,10654272,0.0387944897151384,0.320910461488498,3.45666411374754,3.13575365225904,0,0.100857573610671,0,0.0916887032824281,0,0.0183377406564856,0.110026443938914,0.128364184595399,0.0029423864083646,0.0316937050272415,0.0287513186188769,0,0.000924750014057445,0,0.000840681830961314,0,0.000168136366192263,0.00100881819715358,0.00117695456334584
1985,65,"65-69","total",9343205,9409940,0.034263609991379,0.267574135427832,3.79955272307522,3.53197858764739,0,0.0428118616684532,0,0.0535148270855665,0,0.0428118616684532,0.12843558500536,0.171247446673813,0.00286383671799808,0.0406664813955727,0.0378026446775746,0,0.000458213874879692,0,0.000572767343599616,0,0.000458213874879692,0.00137464162463908,0.00183285549951877
1985,70,"70-74","total",7515455,8725574,0.0317716865874721,0.292730114144786,4.84335279766827,4.55062268352349,0,0.0399177428379253,0,0.106447314234468,0,0.0665295713965422,0.0798354856758506,0.146365057072393,0.00389504180578269,0.0644452371502227,0.0605501953444401,0,0.000531142064424913,0,0.00141637883846643,0,0.000885236774041521,0.00106228412884983,0.00194752090289135
